2358745061629.382, 8.383192625170291e-8
3202987901651.1846, 1.7601506619501838e-7
4466605682724.008, 3.883118796375119e-7
6744844602041.201, 8.361466083770237e-7
10051321130816.85, 0.000001891393936811568
14015361207811.05, 0.000003780554149588428
21160030542366.184, 0.000006682554224736366
27606210684463.125, 0.00001123469251530563
39005045237311.46, 0.000020855591685777223
51564929404828.016, 0.00003337670114408352
75819367181503.69, 0.0000651067546657184
114486401416275.17, 0.00013344402151763346
163923758538667.97, 0.0002539251188505837
234703523494554.72, 0.0004714089964253682
340550575771588.2, 0.0009194955402529019
500651244669053.25, 0.001509148161643151
745958134283107.6, 0.0028723082991575057
1026484667686024.5, 0.006031180527553744
1469565689054297.5, 0.010144652304647448
1842375135932293.2, 0.016635999315717534
