9.999511102320893, 0.0010311293252034295
13.458103247416418, 0.002628451981534054
17.99231686860991, 0.007698445617723143
23.2884780778086, 0.021283890503662455
30.39369595321, 0.01667025565392201
39.89358940391638, 0.022752393297746663
52.01407249846038, 0.0356802593251171
68.29725429620298, 0.037319354289203556
89.04589675286557, 0.059205247080729155
116.84582249506026, 0.09837228613207061
151.422689663974, 0.11552043237101513
196.22830142866928, 0.13723661842050502
255.90065632693884, 0.18515857451367046
333.7518034274745, 0.2330594309727624
429.5508683168084, 0.283
564.1887025369299, 0.3068484715540042
735.8884647088923, 0.36451970618324114
953.5428578225864, 0.4641765339439489
1244.0795409752618, 0.45295231971578664
