2325111783820.1367, 2.6947525343699207e-8
2552071218399.8906, 3.450471439666145e-8
2993511418081.745, 4.643239143639053e-8
3558219756764.8857, 6.248770061067012e-8
4064564726636.988, 8.832915719583677e-8
4461210380475.864, 1.10344144947423e-7
5518178020868.2295, 1.4853042267057215e-7
6138465788714.678, 2.1516793218009144e-7
7011654890289.683, 2.895065587283768e-7
8116438977678.3125, 4.092595540367014e-7
9148765624483.088, 5.506159788694906e-7
10589528423860.12, 7.228467080569222e-7
11469958709005.781, 9.25496708254062e-7
12590462505605.2, 0.000001276078668697888
14005068328402.111, 0.0000017595876150682346
16427571319256.775, 0.0000023678463171797275
18764372848344.42, 0.000003185916376751752
22603214408629.773, 0.000004504716073535981
25819105344223.406, 0.000006212445972652167
29104406547557.72, 0.000008780945675739593
34138692011593.93, 0.000011816365210577482
37974356704671.84, 0.000016293611349895307
43955663137637.66, 0.00002192446935646188
51560041482998.266, 0.000030240296613882133
62943993994138.39, 0.00004719623315554324
74819781727064.25, 0.00006510212593110192
85462802350621.52, 0.00008759433737755954
98921626350634.56, 0.00011499353605356254
116032427246095.89, 0.00015474479276403823
132528472567399.72, 0.00019335432103255936
157536656911679.47, 0.00027337327508250255
187259459341599.88, 0.0003770890215319773
222584855980728.5, 0.0005074781882242934
261073720047582.47, 0.0006500268769387318
314477092819564.25, 0.0008967058931058458
373810207294958.94, 0.0012369093055317596
456289771057062.5, 0.001706425937967668
528147041738037.25, 0.0022401899311666005
653293213817085.4, 0.0030907601560805262
829888518510229.5, 0.0045925146011889595
986418733537445.5, 0.00602989426703213
1253063041360982, 0.0089597303143988
1842418798937886.5, 0.017051525336424303
